match_id,start_time,avg_mmr,num_mmr,game_mode,lobby_type,account_id,hero_id,win
6568101413,1652445002,7804,8,2,1,156328257,49,False
6568101413,1652445002,7804,8,2,1,100594231,83,False
6568101413,1652445002,7804,8,2,1,392565237,63,False
6568211108,1652449628,5590,7,2,1,362380117,121,False
6568101413,1652445002,7804,8,2,1,86745912,46,True
6568000902,1652440140,7798,9,2,1,117421467,91,True
6568000902,1652440140,7798,9,2,1,195108598,81,True
6568000902,1652440140,7798,9,2,1,235505993,27,True
6568000902,1652440140,7798,9,2,1,106305042,43,True
6568000902,1652440140,7798,9,2,1,177411785,70,True
6568000902,1652440140,7798,9,2,1,10366616,45,False
6568000902,1652440140,7798,9,2,1,100058342,49,False
6568000902,1652440140,7798,9,2,1,94786276,101,False
6568000902,1652440140,7798,9,2,1,86698277,69,False
6568000902,1652440140,7798,9,2,1,103735745,128,False
6567920917,1652436009,6244,8,2,1,184950344,78,True
6567920917,1652436009,6244,8,2,1,94281932,25,True
6567920917,1652436009,6244,8,2,1,136829091,85,True
6567920917,1652436009,6244,8,2,1,121404228,27,True
6567920917,1652436009,6244,8,2,1,152545459,49,True
6567920917,1652436009,6244,8,2,1,183719386,28,False
6567920917,1652436009,6244,8,2,1,88271237,91,False
6567920917,1652436009,6244,8,2,1,93618577,17,False
6567920917,1652436009,6244,8,2,1,167976729,81,False
6567920917,1652436009,6244,8,2,1,401792574,121,False
6567897308,1652433558,2588,1,2,1,1238656049,94,False
6567897308,1652433558,2588,1,2,1,1314388110,123,False
6567897308,1652433558,2588,1,2,1,1251984026,135,False
6567897308,1652433558,2588,1,2,1,412320425,19,False
6567897308,1652433558,2588,1,2,1,877800554,129,False
6567897308,1652433558,2588,1,2,1,483850689,56,True
6567897308,1652433558,2588,1,2,1,1146548664,74,True
6567897308,1652433558,2588,1,2,1,131271150,49,True
6567897308,1652433558,2588,1,2,1,841038959,101,True
6567897308,1652433558,2588,1,2,1,366332869,3,True
6567845105,1652430008,2588,1,2,1,483850689,71,False
6567845105,1652430008,2588,1,2,1,1146548664,126,False
6567845105,1652430008,2588,1,2,1,131271150,81,False
6567845105,1652430008,2588,1,2,1,841038959,101,False
6567845105,1652430008,2588,1,2,1,366332869,121,False
6567845105,1652430008,2588,1,2,1,877800554,33,True
6567845105,1652430008,2588,1,2,1,1239198638,84,True
6567845105,1652430008,2588,1,2,1,1251984026,53,True
6567845105,1652430008,2588,1,2,1,1314388110,107,True
6567845105,1652430008,2588,1,2,1,412320425,49,True
6567788603,1652426014,2072,1,2,1,176158708,26,True
6567788603,1652426014,2072,1,2,1,1090568489,121,True
6567788603,1652426014,2072,1,2,1,376005174,95,True
6567788603,1652426014,2072,1,2,1,412910858,28,True
6567788603,1652426014,2072,1,2,1,1068676453,76,True
6567788603,1652426014,2072,1,2,1,202984325,104,False
6567788603,1652426014,2072,1,2,1,162724090,3,False
6567788603,1652426014,2072,1,2,1,1232094007,45,False
6567788603,1652426014,2072,1,2,1,1170923497,94,False
6567788603,1652426014,2072,1,2,1,992327405,101,False
6567710606,1652419334,5553,6,2,1,165839292,100,True
6567710606,1652419334,5553,6,2,1,237578577,17,True
6567710606,1652419334,5553,6,2,1,302429528,51,True
6567710606,1652419334,5553,6,2,1,236322966,46,True
6567710606,1652419334,5553,6,2,1,240727522,90,True
6567710606,1652419334,5553,6,2,1,78008698,88,False
